record_id,source_system,customer_id,customer_name,customer_email,phone_raw,age_raw,gender_raw,signup_date_raw,order_id,order_date_raw,ship_date_raw,delivery_date_raw,customer_timezone,country_raw,city_raw,postal_code_raw,product_category_raw,product_name_raw,sku_raw,quantity_raw,unit_price_raw,currency_raw,discount_raw,shipping_cost_raw,item_weight_raw,payment_method_raw,order_status_raw,returned_flag_raw,return_reason_raw,satisfaction_score_raw,loyalty_points_raw,site_visits_last30_raw,support_tickets_90d_raw,distance_to_warehouse_km_raw,campaign_source_raw,customer_segment_raw,support_ticket_date_raw,complaint_text_raw,ingestion_batch,data_source_note
GM-01390,WEB,CUST-000101,Müller García,mller.garca740@outlook.com,+81-76-4386-2516,59,Male,07/05/2022,ORD-PBTIR16I,20241021,20241026,22-Nov-2024 00:00,Asia/Manila,France,Toulouse,0000,Sporting Goods,FITNESS TRACKER,,3,€189.16,EUR,0.6%,20.61,7.214,Bank Transfer,Completed,No,,3,79,16,2,1109.21,Influencer,new customer,01-Dec-2024 00:00,Produit arrivé cassé.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00393,partner-api,CUST-000532,Isabella Miller,isabella.miller294@hotmail.com,+1 (6) 016-1687,21,,12 Jan 2024,ORD-JIHE3DHS,06/11/2025 12:00 AM,16-Jun-2025 00:00,2025/06/14,AEST,Australia,Melbourne,V6Q 7E4,books,AI Ethics Primer,BO 879,two,17.11,AUD,46.1%,43.18,-,credit_card,Delivered,No,,3,742,1,0,1264.69,affiliate,At Risk,-,Package arrived late.,legacy_excel_export,N/A
GM-01398,Market Place,unknown,AIKO DELA CRUZ,aiko.dela.cruz365@example..com,+81-86-7225-5910,43,Male,18/11/22,ORD-Q0EWE18Y,22/08/25,2025/08/20,05 Sep 2025,PHT,Australia,Perth,6790,Electronic,CafÃ© Espresso Maker,SKU-ELE-4706,1,569.71,AUD,10%,6.91,0.76 kg,Pay Pal,complete,No,,5,540,16,1,131.77,AFF,OCC,01-Sep-2025 00:00,No complaint.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00584,Store,CUST-000106,Jay Smith,jay.smith243@company.com,+63 939 396 8767,32,Male,,ORD-Q9AX2REP,04-01-2024,2024-01-03,N/A,Asia/Manila,Brasil,São Paulo,3635,HOME-KITCHEN,Memory Foam Pillow,sku_538642,2,123.88,USD,0.10,9.76,12.11 kg,credit_card,Completed,No,NA,1,189,20,0,878.38,-,at-risk,?,Payment failed twice but card was charged.,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-00779,Mobile App,CUST-001224,Renée Müller,unknown,+81-29-2870-8185,47,Female,20250512,ORD-ZDRZF6YU,2026/03/03,12-03-2026,2026/03/14,EST,U.S.A.,Chicago,0000,Media/Books,Data Science Handbook,BO 374,3,USD 20.81,USD,39.8%,33.77,2.509,Pay Pal,ok,No,-,4,601,0,0,1416.89,Google Ads,loyal,2026/04/14,Address contains special characters and courier could not read it.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00774,in-store,unknown,André Reyes,andr.reyes931@outlook.com,+63 942 046 5118,28,,2023-09-20,ORD-KMUTXZMW,16 Nov 2024,19 Nov 2024,,PST,PHL,Pasig,9526,HOME-KITCHEN,Bamboo Organizer,sku_553354,2,"11.165,39",JPY,1%,870.58,1.028,g-cash,Cancelled,No,,4,329,11,,0,facebook,N,04-Dec-2024 00:00,na,batch_B_latin1,Dates came from mixed regional settings.
GM-00231,Call Center,CUST-000111,Mateo Garcia,mateo.garcia892@outlook.com,+63 948 113 5373,74,,04/23/2021,ORD-VUTPQCMS,30-04-2025,10/05/25,12-May-2025 00:00,,Germany,Frankfurt,52684,Elec.,Noise-Cancelling Headphones,,1,152.44,EUR,13.9%,9.25 ,5.835,card,fail,No,,1,277,16,0,620.21,Organic,at-risk,05/09/2025 12:00 AM,Package arrived late.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00045,call centre,CUST-000794,Nguyá»…n Santos,nguyn.santos454@example..com,+63 920 948 1813,42,Prefer not to say,2023-08-04,ORD-6E7GA2IZ,"Feb 03, 2024","Feb 09, 2024",2024-02-29,JST,France,Toulouse,F7A 9K7,Electronics,Noise-Cancelling Headphones,sku_291542,2,119.70,EUR,0.10,€9.60,7.746,Apple Pay,Completed,No,none,2,345,20,2,1001.47,Influencer,VIP,11 Apr 2024,Received wrong color.,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-00668,Web ,CUST-000110,Björk François,bjrk.franois743@gmai.com,+81-24-5671-0681,30,Male,11/27/2021,ORD-2AB4V3DB,11/05/25,45791,29/05/25,JST,Philippines,Makati,0000,Health & Beauty,Vitamin C Serum,SKU-BEA-3323,2,,PHP,21.4%,PHP 1519.65,11.93 lbs,credit_card,pending,No,-,4,195,18,0,16.57,affiliate,NULL,05/22/2025,The item was damaged when opened.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-01481,Store,CUST-000239,Aiko Dubois,aiko.dubois816@gmai.com,+1 (0) 826-0808,34,M,06-04-2022,ORD-VALAE0FY, 01/22/2025 ,28-01-2025,,PHT,Australia,Perth,0000,beauty,Hair Dryer,,1,10.66,AUD,7.2%,46.68,3.820,G Cash,In Transit,No,,5,374,9,3,648.62,Google Ads,Regular,02/02/2025,Customer wrote: “not what I expected”.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01557,Call Center,CUST-000847,Liam O’Connor,liam.oconnor677@example..com,+63 996 521 1079,78,male,26 Oct 2022,ORD-6OXT5ZFF,2024-03-23,25-03-2024,04/05/2024 12:00 AM,JST,N/A,Rio de Janeiro,S9D 5J4,Sports,Cycling Gloves,SKU-SPO-6918,3,BRL 1133.72,BRL,3%,unknown,6555 g,Pay Pal,ok,No,,2,887,6,1,602.4,affiliate,first-time,,Package arrived late.,api_stream_v2,Dates came from mixed regional settings.
GM-00669,Store,CUST-000471,Ethan Garcia,ethan.garcia9@gmail.com,+1 (6) 185-9597,45,male,01 Aug 2021,ORD-3ET55M37,30-06-2025,2025-07-01,2025/07/05,,Ger,Frankfurt,89981,ELECTRONICS,USB-C Hub,,3,510.98,EUR,47.4%,€0.48,7.47 kg,G Cash,Completed,No,,4,561,11,0,135.1,AFF,premium,NA,El producto llegÃ³ tarde.,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00433,call centre,CUST-001106,Ethan Hernández,ethan.hernndez291@example..com,+63 903 916 1028,28,?,"Oct 06, 2021",,2024/06/10,2024/06/16,07/04/2024,PHT,Switzerland,Geneva,0000,Electronic,Smart Watch,sku_883718,3,CHF 187.37,CHF,1.6%,23.53,7.284,g-cash,ok,No,NA,5,366,0,0,1333.21,none,new customer,21-07-2024,Payment failed twice but card was charged.,legacy_excel_export,Dates came from mixed regional settings.
GM-00419,web,CUST-001153,Chloe Schneider,chloe.schneider253@hotmail.com,+81-40-9762-8271,38,Non-binary,-,ORD-1QG8KP1J,29-11-2024,2024/11/30,20-12-2024,JST,Brazil,na,0000,READING,Productivity Journal,sku_604795,1,R$258.52,BRL,18.9%,None,2.288,wire,pending,No,NULL,5,655,22,2,153.68,Facebook,occasional,20250107,Entrega atrasada em SÃ£o Paulo.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01219,web,CUST-001261,,lucas.cruz484@yahoo.com,+81-56-2891-9185,52,,20230102,ORD-RT3OLCGA,01/27/2026,2026-01-27,2026/02/21,UTC+8,Frnce,Paris,0000,Beauty,Aloe Moisturizer,sku_974733,1,135.29,EUR,9.9%,"15,31",,CC,Completed,No,,5,520,0,0,1398.37,AFF,OCC,11-Mar-2026 00:00,Customer wrote: “not what I expected”.,batch_B_latin1,Dates came from mixed regional settings.
GM-00508,WEB,CUST-000016,Renée Lopez,rene.lopez65@yahoo.com,+63 924 756 7077,56,male,20240527,ORD-46X0WF2X,2025/03/15,"Mar 19, 2025",03/31/2025 12:00 AM,GMT+1,Australia,Perth,0000,Clothes,-,,1,423.68,AUD,4.8%,43.53,None,g-cash,Delivered,No,NA,,387,6,4,1552.13,Facebook,premium,-,Received wrong color.,legacy_excel_export,Currency conversion not yet standardized.
GM-01175,Web ,CUST-000293,ChloÃ© Wong,chlo.wong79@gmail.com,unknown,23,Male,09/19/2022,None,03-04-2024,13-04-2024,26-Apr-2024 00:00,Europe/Zurich,Japan,Osaka,73811,Book,Travel Guide Switzerland,,2,"¥9,738.42",JPY,12.1%,"¥2,271.35",5.783,Pay Pal,refund issued,returned,DAMAGED,5,410,24,4,637.11,FB,Occasional Buyer,16-06-2024,unknown,batch_C_windows1252,Currency conversion not yet standardized.
GM-00015,Partner API,CUST-000234,José Tan,jos.tan28@example..com,+81-37-4167-2434,68,unknown,2025/03/31,ORD-S7YT2M6T,12 Jan 2026,20260113,"Feb 12, 2026",GMT+1,Brazil,São Paulo,53463,Kitchen & Home,Kitchen Scale,,1,R$502.29,BRL,24.1%,15.02,19.03 lbs,Apple Pay,awaiting payment,returned,,5,588,NA,None,540.82,AFF,occasional,2026-03-22,Customer can’t access return portal.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00469,Partner API,CUST-001256,Ava Brown,ava.brown523@gmail.com,N/A,19,,2022-12-25,ORD-E35P4Q0P,45881,2025/08/17,2025-08-25 00:00,Europe/Zurich,France,Paris,7845,Fitness,Jump Rope,SP 457,-1,€144.34,EUR,6.4%,7.04,15.92 lbs,Apple Pay,on the way,FALSE,,5,622,15,1,377.83,Email Campaign,vip,"Sep 25, 2025",El producto llegÃ³ tarde.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01920,Call Center,CUST-000419,Maria Dela Cruz,maria.dela.cruz837@hotmail.com,+63 962 065 6565,30,Non-binary,11/15/2020,ORD-7EXUOIH8,"Sep 04, 2024",04 Sep 2024,10/09/24,Asia/Manila,France,Paris,57909,Clothing,Sunglasses,SKU-FAS-5888,5,78.77,EUR,1.5%,"14,84",4.38kg,wire,DELIVERED,No,,1,835,26,0,999.1,Influencer,V.I.P.,?,NULL,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01101,call centre,CUST-000180,Zoë Kim,zo.kim28@yahoo.com,+81-42-0772-5218,60,Prefer not to say,2023-09-06,ORD-0WG6SUVD,29-Apr-2025 00:00,05/09/2025 12:00 AM,03 Jun 2025,PST,Singapore,Singapore,N/A,Books,Cookbook: Asian Flavors,SKU-BOO-7493,10,14.31,SGD,4.8%,SGD 0.07,4.47 kg,paypal,delivered,No,,4,0,11,4,16.72,google,Occasional,26-07-2025,Missing manual in box.,batch_C_windows1252,?
GM-01893,marketplace,CUST-000406,Lucas Brown,lucas.brown108@gmail.com,+1 (3) 026-2510,120,Non-binary,20241001,ORD-RBMTJFBN,2024/11/19,20241122,29-Nov-2024 00:00,Europe/Zurich,United States,Los Angeles,6619,Home and Kitchen,Memory Foam Pillow,sku_460747,6,9435.03,USD,18.0%,1.57,3.335,Apple-Pay,Completed,No,,1,211,6,1,1157.87,Facebook,repeat,2024-12-31,Customer can’t access return portal.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01281,Mobile App,CUST-001330,Jay Kim,jay.kim24@outlook.com,+63 938 064 9247,5,Non-binary,07/29/2024,ORD-SNPIX5JN,2025-10-10,2025-10-12 00:00,18-Oct-2025 00:00,America/New_York,Australia,Perth,N/A,Beauty,Matte Lipstick,BE 929,1,"151,03",BRL,12%,68.89,7807 g,GCash,DELIVERED,No,none,5,655,17,0,1453.97,Email Campaign,repeat,2025-11-19 00:00,The size chart didnâ€™t match.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00339,Mobile App,CUST-001282,Ethan O’Connor,ethan.oconnor391@company.com,+63 958 890 1718,NA,Male,2023/08/06,ORD-XMOXJCBX,05-Jun-2025 00:00,06/15/2025 12:00 AM,2025-07-09 00:00,AEST,NULL,Toulouse,0000,Fashion,Leather Wallet,?,1,64.62,EUR,5%,26.14,1.20 lbs,Apple-Pay,void,No,,3,747,8,0,546.89,Facebook,Regular,"Aug 06, 2025",Customer can’t access return portal.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01385,APP,CUST-000786, André Wong ,andr.wong757@company.com,+63 999 493 6633,61,male,20 Oct 2023,ORD-6W5LQRWF, 20250309 ,16-03-2025,"Apr 03, 2025",unknown,Canada,Montreal,6613,home kitchen,Bamboo Organizer,sku_433710,1 pcs,S$217.93,na,14.5%,na,9.717,Apple Pay,complete,No,-,1,669,22,3,452.65,facebook,at-risk,20250504,Customer wrote: “not what I expected”.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00397,Web ,CUST-001120,Jose Kim,jose.kim695@company.com,+1 (7) 272-5906,26,,NA,ORD-G5S93S8D, 2024/06/25 ,24 Jun 2024,20240723,?,france,Paris,N/A,Electronics,CafÃ© Espresso Maker,sku_647045,1,415.28,EUR,19.8%,na,4.342,ATM card,Delivered,No,,3,NA,4,0,1348.48,?,vip,08/05/2024,El producto llegÃ³ tarde.,batch_A_utf8,Currency conversion not yet standardized.
GM-00410,mobile,CUST-000055, Jose Davis ,jose.davis874@yahoo.com,+41 33 962 59 99,30,Male,2025/08/22,ORD-5QR4FFO6,07/22/2025 12:00 AM,20 Jul 2025,2025-08-16 00:00,UTC+8,France,Toulouse,9986,Electronics,WIRELESS MOUSE,sku_297119,2,"154,90",EUR,23.4%,30.94,5.596,GCASH,Completed,No,,4,16,0,2,1052.06,none,?,2025-09-14 00:00,Customer wrote: “not what I expected”.,batch_A_utf8,Dates came from mixed regional settings.
GM-01205,marketplace,CUST-001193,Olivia Lee,olivia.lee460@gmai.com,+63 995 621 2691,-,Female,11/14/2023,ORD-XS44DUAW,10-Apr-2025 00:00,18/04/25,04/20/2025 12:00 AM,PHT,Japan,Tokyo,39434,Book,Productivity Journal,sku_401835,1,3075.18 ,JPY,,4551.00,504 g,Cash on Delivery,Delivered,No,-,1,314,8,0,928.32,Google Ads,at-risk,NULL,Payment failed twice but card was charged.,batch_A_utf8,Some returns are recorded only in support tickets.
GM-00493,mobile,CUST-001311,Léa Nguyễn,la.nguyn334@example..com,+81-39-4512-8589,50,unknown,2023/05/09,ORD-R9224ZVS,10-Dec-2025 00:00,20251217,20-Dec-2025 00:00,PST,Suisse,Lausanne,71641,Health & Beauty,Matte Lipstick,,2,102.69,CHF,9.7%,3.94,1.365,paypal,canceled,No,,5,229,unknown,3,359.52,Email Campaign,Regular,09 Feb 2026,The item was damaged when opened.,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01211,Web ,CUST-001108,Müller Smith,mller.smith571@hotmail.com,+63 943 041 9902,20,M,2024-10-03,ORD-7SUC80D8,25 Nov 2025,2025/12/04,2025-12-24,America/New_York,Japan,Kyoto,0000,home kitchen,Vacuum Bottle,na,1,24867.04,JPY,8.1%,5064.91 ,13.141,Apple Pay,Completed,No,,4,320,2,3,1010.49,google,Loyal,02/08/2026 12:00 AM,Payment failed twice but card was charged.,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01565,Partner API,CUST-001015,Ava García,ava.garca507@gmai.com,+41 24 988 01 53,67,female,03-04-2023,ORD-X84K3039,unknown,26-02-2026,17-Mar-2026 00:00,Asia/Manila,Swiss,Basel,91218,ELECTRONICS,Wireless Mouse,SKU-ELE-7580,2,CHF 434.12,CHF,-5%,CHF 12.93,NA,BT,on the way,No,,5,487,9,0,223.51,facebook,first-time,19-Apr-2026 00:00,The item was damaged when opened.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00853,marketplace,CUST-000374,unknown,ethan.mller at example..com,+81-75-4047-0657,67,Female,2024-07-06,ORD-80DCOKVK,05-Jun-2024 00:00,06/06/2024 12:00 AM,2024-06-28,GMT+1,Japan,Osaka,Y8N 4P2,Sports,Foam Roller,SKU-SPO-9206,5,"¥39,192.73",JPY,20.3%,129.64 ,6.007,g-cash,Completed,No,,3,na,9,0,911.87,Organic,NEW,07/08/2024 12:00 AM,The size chart didnâ€™t match.,batch_C_windows1252,Potential duplicate from API retry.
GM-00611,na,CUST-000139,Noah Davis,noah.davis139@yahoo.com,+1 (7) 869-2292,34,unknown,"Apr 26, 2025",ORD-F96KCN38, 21-07-2025 ,2/30/25,"Jul 31, 2025",Asia/Manila,Germany,Berlin,0000,Clothes,Denim Jacket,sku_591996,2,EUR 223.67,EUR,7.7%,€6.22,7.317,Cash on Delivery,delivered,No,,2,464,0,na,505.13,,New,27-Aug-2025 00:00,Customer wrote: “not what I expected”.,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00895,Mobile App,CUST-001235,Juan Miller,juan.miller657@outlook.com,+81-29-0367-9964,67,male,25 Jan 2024,ORD-3CKIX3QK,NA,14 Jan 2024,2024/01/27,AEST,Switzerland,Zurich,N/A,Home & Kitchen,Memory Foam Pillow,HO 898,1,"216,99",CHF,12.1%,CHF 28.84,5.281,Debit Card,complete,No,,2,420,1,1,659.2,affiliate,at-risk,02/19/2024,Produit arrivé cassé.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00093,Partner API,CUST-001077,Aiko Gonzales,aiko.gonzales887@outlook.com,+63 988 044 2877,35,Prefer not to say,19-03-2023,ORD-IYFOY0SX, 2024-10-22 00:00 ,2024-11-01,-,,PH,Quezon City,8059,Elec.,Café Espresso Maker,sku_471904,5,3611.53,PHP,1.8%,565.63,3.95 kg,paypal,In Transit,No,,5,505,4,1,26.83,Organic,at-risk,2024/12/08,No complaint.,batch_B_latin1,Dates came from mixed regional settings.
GM-01091,web,CUST-000308,Søren Wong,sren.wong630@company.com,+1 (3) 872-4343,22,unknown,20230814,,"Feb 13, 2026",46064,20260312,,Canda,Montreal,V5W 9L2,Book,History of Cities,sku_211796,2,C$103.84,CAD,5.9%,CAD 15.19,7.443,credit_card,delivrd,No,,5,373,-5,0,868.44,Organic,At Risk,2026-04-26 00:00,El producto llegÃ³ tarde.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00723,web,CUST-001239,Zoë Lopez,zo.lopez125@outlook.com,+81-73-2444-2850,74,Non-binary,44814,ORD-AKQFJZOD,10/09/2024,10/11/2024,20241022,PHT,America,Los Angeles,24255,Clothing,Cotton Polo Shirt,FA 204,3,unknown,USD,7.9%,21.51,0.31 kg,VISA/MC,RETURN,TRUE,Changed mind,3,241,19,0,152.97,AFF,OCC,,The size chart didnâ€™t match.,batch_B_latin1,Currency conversion not yet standardized.
GM-00655,call centre,CUST-001034,Isabella Müller,isabella.mller894@example..com,+1 (3) 611-8577,51,F,20220602,ORD-W52HH5UD,20251209,2025-12-19 00:00,2025-12-19,EST,Philippines,Makati,Y7I 5F4,Home/Kitchen,CERAMIC PAN SET,SKU-HOM-3770,1,1734.29,PHP,12%,1333.45,11.151,PayPal,PEND,No,,3,1107,3,6,14.73,affiliate,Occasional,"Feb 15, 2026",N/A,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00236,call centre,CUST-000322,Björk Hernández,bjrk.hernndez267@hotmail.com,+63 953 667 8320,70,Female,02-05-2024,ORD-VMK6TTGD,27-Apr-2025 00:00,05/01/2025,10-05-2025,-,Canada,Calgary,N/A,Fashion,Linen Dress,SKU-FAS-6986,4,CAD 237.72,CAD,8.6%,38.23,5.20 kg,-,delivered,No,,-,N/A,23,0,1481.77,FB,vip,20250608,Customer can’t access return portal.,api_stream_v2,Duplicate order records possible due to API retry.
GM-01637,WEB,CUST-000820,Ava Nguyễn,ava.nguyn523@gmai.com,+1 (4) 759-3946,38,,2022/12/12,ORD-IF9RVDCR,27-01-2026, 26/01/26 ,20260224,JST,Canada,Vancouver,2717,Clothing,Travel Backpack,,2,256.59,CAD,17.1%,"22,83",2.636,bank xfer,CANCELLED,No,,5,266,24,0,1111.93,Influencer,at-risk,03/27/2026 12:00 AM,Great service — fast delivery!,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00032,Store,CUST-000725,Müller Wong,mller.wong505@company.com,+1 (4) 301-0713,60,,2024-03-06,ORD-YJCKT1EL,20251114,21-Nov-2025 00:00,07-12-2025,PST,JP,Kyoto,N/A,Electronic,CafÃ© Espresso Maker,sku_646384,1,"¥119,666.01",JPY,4.9%,¥359.21,0.97 lbs,bank xfer,delivrd,No,,5,207,7,-,1498.43,Google Ads,loyal,"Dec 08, 2025",Produit arrivé cassé.,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-01931,Web ,CUST-000066,Jay Kowalski,?,+63 906 321 2947,74,,"Jan 14, 2025",ORD-GC13Q0OF,2026-03-10,46092,20-Mar-2026 00:00,GMT+1,Japan,Tokyo,4512,Home and Kitchen,Ceramic Pan Set,sku_516679,10,32725.67 ,JPY,29.1%,JPY 4890.25,5.887,Pay Pal,complete,No,,1,501,0,0,1435.86,,N,None,Great service — fast delivery!,batch_C_windows1252,Currency conversion not yet standardized.
GM-01055,mobile,CUST-000688,Olivia Smith,olivia.smith422@gmai.com,+1 (5) 575-8517,40,Female,45460,ORD-8MT08NDQ,"Mar 28, 2026",04/03/2026 12:00 AM,29-04-2026,,Canada,Ottawa,72881,unknown,Hydrating Toner,SKU-BEA-2095,5,C$126.42,CAD,22.4%,CAD 28.50,0.369,ATM card,Delivered,No,,5,389,4,0,90.67,Facebook,premium,10 May 2026,The item was damaged when opened.,api_stream_v2,Currency conversion not yet standardized.
GM-00929,Web ,CUST-000272,?,sren.schneider851@company.com,+41 54 714 33 59,30,Male,21-06-2021,ORD-SRWW4SV3,None,23-12-2024,01/18/2025 12:00 AM,JST,Canada,Ottawa,4146,Apparel,Cotton Polo Shirt,FA 358,3,267.61,CAD,57.0%,20.74,2.352,GCASH,pending,No,,4,1206,7,0,1142.76,Organic,NEW,11 Jan 2025,Great service — fast delivery!,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01599,call centre,CUST-001139,Ethan Dubois,ethan.dubois904@outlook.com,+41 03 850 71 26,54,female,"Jul 11, 2023",ORD-IEI49I5B, 11-Feb-2026 00:00 , 20260213 ,2026-02-12,,Frnce,Nice,0000,Clothing,Linen Dress,,1,145.06,EUR,17.7%,EUR 4.05,6.94 lbs,debit-card,delivered,No,none,4,411,10,0,1256.95,affiliate,NEW,02/04/2026 12:00 AM,Address contains special characters and courier could not read it.,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00148,Web ,CUST-000865,Đức Wong,c.wong246@example..com,+1 (4) 266-2177,61,male,20241102,ORD-R5A5HFSH,16-Jul-2025 00:00,2025-07-15 00:00,20250714,Asia/Manila,Philippines,Cebu City,L1F 6E9,elec,4K Action Camera,,?,"₱25,599.17",?,16.7%,1665.18,3.256,Cash on Delivery,shipped,No,none,2,816,13,1,,Facebook,new customer,20250901,No complaint.,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00241,Partner API,CUST-000186,Emma Brown,emma.brown107@gmail.com,+41 53 093 73 13,20,na,03-05-2024,ORD-WHO3U56K,2024-11-25 00:00,N/A,2024/12/31,JST,Germany,Hamburg,26643,HOME-KITCHEN,Ceramic Pan Set,HO 436,1,226.53,EUR,4.0%,4.17,12.344,card,Failed,1,,1,255,14,3,655.19,Influencer,Dormant,16/01/25,The size chart didnâ€™t match.,batch_C_windows1252,Currency conversion not yet standardized.
GM-00557,Store,CUST-000624,Nguyễn García,nguyn.garca444@example..com,+63 957 520 7248,67,male,"Jun 16, 2024",ORD-UGADANNB,25-Jul-2025 00:00,24/07/25, 2025-07-29 ,PST,canada,-,8372,sports,Jump Rope,sku_945979,1,-,CAD,23.2%,CAD 43.86,5.469,wire,?,No,,2,332,2,0,1459.11,Facebook,vip,2025/08/23,?,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00607,marketplace,CUST-000458,MÃ¼ller Dubois,mller.dubois276@outlook.com,+1 (0) 679-4673,22,Prefer not to say,"May 27, 2024",ORD-L8E6IU2F,07-Oct-2025 00:00,14/10/25,2025-10-19,America/New_York,France,Toulouse,E6V 5L3,ELECTRONICS,USB-C Hub,,2,€283.33,EUR,16%,€17.03,3.973,COD,delivered,No,-,4,93,16,4,992.45,google,loyal,15-Nov-2025 00:00,na,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00455,APP,CUST-000375,Maria FranÃ§ois,maria.franois586@gmail.com,+63 966 515 1747,20,,21-09-2023,ORD-KWXXW62A,-,22-Jul-2025 00:00,2025/08/01,,United States,Los Angeles,8342,Media/Books,Cookbook: Asian Flavors,BO 451,1,14.78,USD,34.3%,$21.87,0.270,paypal,Completed,No,,5,382,21,35,408.41,email,OCC,2025-09-13 00:00,Great service — fast delivery!,batch_A_utf8,Dates came from mixed regional settings.
GM-01868,web,CUST-000474,Ana Cruz,ana.cruz528@gmail.com,+41 13 805 37 92,42,Male,09 Mar 2024,ORD-0OOWQC98,20240529,20240531,2024-05-28,NULL,S'pore,Singapore,C9U 8U2,beauty,HYDRATING TONER,,3,139.48,SGD,18%,41.97,None,COD,delivered,No,,1,218,17,1,1.36,none,Regular,02-06-2024,Customer wrote: “not what I expected”.,batch_B_latin1,Currency conversion not yet standardized.
GM-01541,mobile,CUST-001134,Müller Mendoza,mller.mendoza44@company.com,+63 903 518 2787,49,M,2025-13-01,ORD-WTK31AFR,2025-09-30 00:00,2025-10-05 00:00,10/05/2025,EST,Australia,Brisbane,78650,Book,TRAVEL GUIDE SWITZERLAND,sku_453770,3,57.67,AUD,20%,49.85,267 g,debit-card,DELIVERED,None,,2,160,8,1,598.91,Email Campaign,Loyal," Oct 24, 2025 ",Package arrived late.,batch_C_windows1252,Dates came from mixed regional settings.
GM-00819,web,NA,Amina Tan,amina.tan22@gmail.com,+81-03-2447-0521,54,Female,25-12-2020,ORD-SEDRR2WH,20241030,07-11-2024,2024/11/14,,Australia,Sydney,N/A,Sports,Trail Running Bag,SKU-SPO-2608,2,290.47 ,AUD,110%,"14,09",3.996,Bank Transfer,Delivered,No,,4,738,?,0,886.97,Google Ads,Dormant,2024/11/11,N/A,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-00877,marketplace,CUST-000852,Noah Kowalski,noah.kowalski239@company.com,+1 (8) 409-3536,73,Non-binary,2021/07/25,ORD-29PT413B,05 Jan 2025,14/01/25,01/14/2025 12:00 AM,PST,United States,Austin,X9N 8U2,Kitchen & Home,Rice Cooker,sku_326854,1 pcs,NULL,USD,8.6%,24.87,6.971,Credit Card,PEND,No,,5,699,14,3,927.42,none,at-risk,01/06/2025 12:00 AM,NA,batch_B_latin1,Duplicate order records possible due to API retry.
