record_id,source_system,customer_id,customer_name,customer_email,order_id,source_system_clean,customer_name_clean,clean_age,gender_clean,country_clean,product_category_clean,quantity_clean,unit_price_clean,discount_clean,shipping_cost_clean,item_weight_clean,payment_method_clean,order_status_clean,returned_flag_clean,satisfaction_score_clean,loyalty_points_clean,site_visits_last30_clean,support_tickets_90d_clean,distance_to_warehouse_km_clean,customer_segment_clean,order_date_clean,delivery_date_clean,delivery_duration_clean,customer_timezone,ingestion_batch,data_source_note
GM-01268,in-store,CUST-001332,Isabella Garcia,isabella.garcia53@hotmail.com,ORD-MSXJ2R7N,In-Store,Isabella Garcia,26.0,Female,Japan,Sports & Fitness,4.0,12226.94,0.0,4016.16,7.564,PayPal,Pending,0,2.0,104,15,35,559.2,Loyal,2025-08-19,2025-08-20,1,JST,legacy_excel_export,Currency conversion not yet standardized.
GM-01854,mobile,CUST-001085,Mateo Smith,mateo.smith735@company.com,ORD-5EX3SJUK,Mobile App,Mateo Smith,71.0,Female,Germany,Home & Kitchen,1.0,177.65,13.5,26.36,7.038,Cash on Delivery,Completed,0,4.0,861,11,0,260.07,At Risk,2026-01-09,2026-01-09,0,America/New_York,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01213,web,CUST-001322,Chloé Tan,chlo.tan644@company.com,ORD-8WGLN3LF,Web,Chloé Tan,99.0,,Singapore,Health & Beauty,1.0,58.87,5.6,15.36,5.414,Bank Transfer,Completed,0,1.0,417,7,1,13.72,At Risk,2025-05-27,,,GMT+1,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00051,Partner API,CUST-000936,Jose Garcia,jose.garcia617@hotmail.com,ORD-R02M77RX,Partner-API,Jose Garcia,49.0,Female,Australia,Electronics,2.0,1081.23,10.8,11.57,1.118,Debit Card,Completed,0,4.0,493,0,0,1310.17,At Risk,2024-08-05,2024-08-11,6,,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01292,mobile,CUST-001056,Søren Wilson,sren.wilson376@example..com,ORD-29KYOPHO,Mobile App,Søren Wilson,52.0,,Philippines,Sports & Fitness,5.0,14087.32,2.0,943.31,6.36,Cash on Delivery,Completed,0,3.0,364,14,,46.94,At Risk,2024-11-30,2024-12-13,13,Europe/Zurich,api_stream_v2,Currency conversion not yet standardized.
GM-01736,WEB,CUST-000425,,paulo.smith858@example..com,ORD-AAMGEE41,Web,,60.0,,France,Home & Kitchen,2.0,101.3,9.6,2.94,0.13154168,Apple Pay,Returned/Refunded,,2.0,745,,0,1226.81,Occasional,2025-04-27,,,Europe/Zurich,batch_A_utf8,Dates came from mixed regional settings.
GM-01816,Call Center,CUST-000059,Müller Miller,mller.miller965@example..com,ORD-VO5JHMHF,Call Center,Müller Miller,23.0,Non-Binary,Germany,Home & Kitchen,1.0,161.68,12.9,7.69,12.449,Debit Card,Completed,0,4.0,645,15,0,241.95,Loyal,2024-05-16,2024-05-31,15,EST,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00634,call centre,CUST-001020,Ethan Cruz,ethan.cruz513@company.com,ORD-H782VNEG,Call Center,Ethan Cruz,65.0,,Singapore,Books & Media,1.0,39.79,24.5,6.4,4.8987936,Bank Transfer,Returned/Refunded,,3.0,321,30,7,0.0,At Risk,2026-02-15,2026-02-26,11,UTC+8,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01089,Market Place,CUST-000762,Björk Wong,bjrk.wong178@outlook.com,ORD-IW91PQK4,Marketplace,Björk Wong,65.0,Male,France,Sports & Fitness,1.0,10.61,36.9,6.54,1.072,Apple Pay,Completed,0,1.0,501,0,0,1427.37,Loyal,2025-02-05,2025-02-14,9,,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01665,Market Place,CUST-001296,Jay Wong,jay.wong742@gmail.com,ORD-Z4C4SNDO,Marketplace,Jay Wong,54.0,,Germany,Electronics,2.0,225.28,4.0,,0.81192968,Debit Card,Completed,,2.0,402,12,0,699.18,At Risk,2024-11-30,2024-12-18,18,PHT,legacy_excel_export,Currency conversion not yet standardized.
GM-01988,mobile,CUST-001283,Sofia Lee,sofia.lee689@yahoo.com,ORD-JK15FYII,Mobile App,Sofia Lee,,,Brazil,Fashion & Apparel,1.0,649.01,0.14,112.66,4.323,Cash on Delivery,Completed,0,1.0,289,15,0,1494.82,Occasional,2024-05-08,2024-05-30,22,PHT,api_stream_v2,Duplicate order records possible due to API retry.
GM-00672,Web ,CUST-000712,Maria Núñez,maria.nez484@outlook.com,ORD-K8RNF5NC,Web,Maria Núñez,22.0,Female,Australia,Books & Media,3.0,93.04,3.9,,6.82,PayPal,Completed,0,,241,14,0,907.1,New,2025-06-06,,,,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00561,WEB,CUST-001287,Aiko Miller,aiko.miller12@gmai.com,ORD-C7EWP642,Web,Aiko Miller,59.0,Female,France,Health & Beauty,20.0,92.02,4.8,,5.409,Credit Card,Completed,0,2.0,616,8,1,1053.92,New,2026-02-20,,,Europe/Zurich,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00748,in-store,CUST-000447,LÃ©a Nguyá»…n,la.nguyn225@company.com,ORD-12XPPGFE,In-Store,Léa Nguyễn,41.0,Male,Germany,Health & Beauty,1.0,88.83,0.09,7.0,7.593,Apple Pay,Completed,0,1.0,108,12,0,320.84,VIP,2024-10-16,2024-11-21,36,CET,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00612,in-store,CUST-000658,Emma Dubois,emma.dubois424@gmail.com,ORD-U0Y44091,In-Store,Emma Dubois,19.0,Female,Japan,Sports & Fitness,1.0,38693.35,4.3,1968.01,6.099,Debit Card,Failed,0,4.0,516,6,0,911.21,VIP,2024-09-22,2024-10-14,22,EST,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00897,Web ,,Müller Garcia,mller.garcia514@yahoo.com,ORD-WOXYJQL3,Web,Müller Garcia,33.0,Prefer not to say,Canada,Electronics,1.0,912.08,3.4,37.79,3.7,GCash,Completed,0,2.0,33,5,,1231.87,Loyal,2024-11-13,2024-12-19,36,Europe/Zurich,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01418,WEB,CUST-000958,Aiko Müller,aiko.mller@outlookcom,ORD-9XW3TC5N,Web,Aiko Müller,70.0,,Japan,Books & Media,2.0,,15.1,3656.51,4.618,Credit Card,Shipped,0,5.0,,13,1,1011.33,VIP,2024-04-05,2024-05-05,30,PHT,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-01469,in-store,CUST-000617,Juan Smith,juan.smith14@gmai.com,ORD-M60DZYAH,In-Store,Juan Smith,39.0,Male,Germany,Sports & Fitness,3.0,116.28,33.8,11.48,0.341,Credit Card,Completed,0,5.0,48,7,0,555.03,New,2025-08-09,2025-08-28,19,AEST,batch_B_latin1,Currency conversion not yet standardized.
GM-01551,in-store,CUST-000577,Siti Lee,siti.lee544@gmail.com,ORD-TMYLLY9K,In-Store,Siti Lee,53.0,Male,Canada,Fashion & Apparel,1.0,250.93,3.0,44.32,5.609,PayPal,Completed,0,2.0,530,10,1,647.8,At Risk,2024-01-22,2024-01-27,5,PHT,batch_C_windows1252,Currency conversion not yet standardized.
GM-01364,web,CUST-000120,Jay Lopez,jay.lopez111@company.com,ORD-PX5AHO2P,Web,Jay Lopez,77.0,Female,Singapore,Books & Media,1.0,89.82,6.9,25.98,6.89,Cash on Delivery,Shipped,0,3.0,,8,0,0.0,,2024-11-12,2024-12-09,27,UTC+8,batch_C_windows1252,Dates came from mixed regional settings.
GM-01182,Call Center,CUST-000009,François Müller,franois.mller400@hotmail.com,ORD-7T9F9VYL,Call Center,François Müller,38.0,Male,Singapore,Fashion & Apparel,4.0,278.45,10.0,38.11,4.745,Bank Transfer,Failed,0,5.0,315,6,0,4.45,At Risk,2025-12-13,2026-01-06,24,CET,batch_A_utf8,Currency conversion not yet standardized.
GM-01823,WEB,CUST-000174,Siti Kim,siti.kim119@yahoo.com,ORD-QNALG8O7,Web,Siti Kim,39.0,Female,France,Health & Beauty,20.0,102.69,21.0,23.99,5.68,Apple Pay,Failed,0,1.0,621,0,0,1271.86,VIP,2024-12-19,,,CET,legacy_excel_export,Currency conversion not yet standardized.
GM-00499,Web ,CUST-000554,,chlo.miller845@company.com,ORD-8CPSLMVP,Web,,55.0,,Australia,Electronics,2.0,1184.65,18.3,8.31,3.924,GCash,Completed,0,2.0,775,13,2,721.03,At Risk,2025-12-27,2026-01-09,13,AEST,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01972,WEB,CUST-001350,Ana García,ana.garca131@gmai.com,ORD-6D096WOH,Web,Ana García,32.0,Male,Japan,Electronics,3.0,73049.64,0.11,546.52,5.87,GCash,Completed,,2.0,642,0,35,219.43,,2025-03-19,2025-03-23,4,CET,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00570,call centre,CUST-000973,Noah Wong,noah.wong542@yahoo.com,ORD-K5PULW8O,Call Center,Noah Wong,72.0,Male,United States,Fashion & Apparel,1.0,5764.88,10.9,5.54,,Debit Card,Completed,0,5.0,593,8,1,322.94,Occasional,2024-06-21,,,GMT+1,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01783,Store,CUST-000559,Aiko Dubois,aiko.dubois948@example..com,ORD-ATROFSYH,In-Store,Aiko Dubois,68.0,Male,Germany,Sports & Fitness,4.0,207.44,39.5,17.69,1.92,Bank Transfer,Completed,0,1.0,,9,1,637.32,New,2025-05-30,2025-06-05,6,,api_stream_v2,Currency conversion not yet standardized.
GM-01954,APP,CUST-001082,André Wong,andr.wong281@gmail.com,ORD-EVQ73BNP,Mobile App,André Wong,33.0,Female,Singapore,Sports & Fitness,,270.17,11.5,32.99,7.871,Cash on Delivery,Returned/Refunded,,5.0,654,10,0,24.71,New,2025-04-20,2025-05-21,31,EST,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
GM-00677,in-store,CUST-000345,Nguyễn O’Connor,nguyn.oconnor52@gmail.com,ORD-UE0OW5M3,In-Store,Nguyễn O'Connor,59.0,Male,Philippines,Home & Kitchen,20.0,2100.11,13.0,817.47,4.43159384,Bank Transfer,Failed,0,5.0,958,16,2,6.31,At Risk,2025-04-18,2025-05-10,22,UTC+8,batch_A_utf8,Currency conversion not yet standardized.
GM-00176,web,CUST-000006,Paulo Miller,paulo.miller203@company.com,ORD-E32LFIYZ,Web,Paulo Miller,,Female,Japan,Fashion & Apparel,3.0,15257.33,23.6,5063.41,6.651,Apple Pay,Shipped,0,1.0,568,17,1,,New,2024-09-12,2024-10-19,37,,batch_B_latin1,Duplicate order records possible due to API retry.
GM-01564,call centre,CUST-001331,Chloe François,chloe.franois461@yahoo.com,ORD-EOV5HVXB,Call Center,Chloe François,60.0,Female,Germany,Electronics,1.0,39342.38,4.0,865.02,0.8255374400000001,PayPal,Pending,0,4.0,288,0,2,1085.43,Loyal,2024-11-05,2024-11-21,16,GMT+1,batch_A_utf8,Some returns are recorded only in support tickets.
GM-00799,in-store,CUST-000417,Jay O’Connor,jay.oconnor33@company.com,ORD-QRBZU0AX,In-Store,Jay O'Connor,37.0,Non-Binary,Australia,Books & Media,1.0,88.08,33.0,,4.07,PayPal,Completed,0,,666,18,0,451.69,Loyal,,2026-03-31,,Asia/Manila,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00276,Market Place,,Liam Miller,liam.miller742@hotmail.com,ORD-64YQJGVC,Marketplace,Liam Miller,41.0,Male,Canada,Health & Beauty,1.0,90.02,0.08,0.62,4.169,Apple Pay,Completed,0,3.0,376,6,0,1356.73,New,,2026-01-09,,UTC+8,legacy_excel_export,Currency conversion not yet standardized.
GM-00675,mobile,CUST-001094,Maria Cruz,maria.cruz604@gmail.com,ORD-HTDU651T,Mobile App,Maria Cruz,56.0,Female,United States,Home & Kitchen,3.0,190.09,46.0,4.31,5.586,Cash on Delivery,Completed,0,2.0,,4,1,703.42,At Risk,2024-12-10,,,GMT+1,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-01662,Call Center,CUST-001143,Maria García,maria.garca251@gmai.com,ORD-WIO9T6FS,Call Center,Maria García,27.0,Female,Brazil,Home & Kitchen,,903.79,24.9,69.78,12379.0,Apple Pay,Pending,0,2.0,191,500,20,804.57,Occasional,2026-12-01,,,PHT,batch_A_utf8,Dates came from mixed regional settings.
GM-00688,WEB,CUST-000081,José Müller,jos.mller788@gmail.com,ORD-ES9Y4BYM,Web,José Müller,,Male,Germany,Fashion & Apparel,3.0,51.46,24.1,6.35,4.02,Apple Pay,Pending,0,1.0,667,17,1,254.5,Occasional,2024-08-25,2024-09-12,18,JST,batch_B_latin1,Currency conversion not yet standardized.
GM-01434,Call Center,CUST-000432,Siti Nguyễn,siti.nguyn184@gmail.com,ORD-EXJ1ST2J,Call Center,Siti Nguyễn,52.0,,Japan,Fashion & Apparel,2.0,1877.03,32.2,4686.27,125.0,PayPal,Completed,0,5.0,679,16,20,1482.95,New,2024-11-19,,,UTC+8,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00767,Call Center,CUST-000622,Mateo Garcia,mateo.garcia@companycom,ORD-78DLJ1CB,Call Center,Mateo Garcia,33.0,Male,Australia,Fashion & Apparel,1.0,338.86,,41.03,5.4929991199999995,GCash,Completed,0,5.0,380,3,2,725.31,,2025-03-01,,,Asia/Manila,batch_A_utf8,Dates came from mixed regional settings.
GM-00729,Mobile App,CUST-000741,Renée Dela Cruz,rene.dela.cruz720@gmail.com,ORD-11W3RYW0,Mobile App,Renée Dela Cruz,46.0,Male,Brazil,Books & Media,1.0,143.98,8.7,151.02,,GCash,,0,5.0,307,25,0,488.16,At Risk,2024-11-22,2024-12-19,27,EST,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01609,Store,CUST-000957,Jose García,jose.garca103@gmail.com,ORD-RCAX798C,In-Store,Jose García,12.0,Male,Australia,Books & Media,1.0,33.68,0.1,40.62,2.792,Unknown Card,Completed,0,5.0,160,16,1,795.26,At Risk,2025-07-19,2025-08-09,21,America/New_York,batch_A_utf8,Currency conversion not yet standardized.
GM-00735,Mobile App,CUST-000210,Jay Brown,jay.brown506@company.com,ORD-V6DPW3KS,Mobile App,Jay Brown,23.0,Female,Philippines,Books & Media,2.0,2845.36,21.4,1924.4,2.34,Debit Card,Returned/Refunded,,,617,28,,25.39,VIP,,2024-10-09,,GMT+1,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00622,in-store,CUST-000066,Ethan François,ethan.franois255@gmail.com,ORD-PPDRZEZP,In-Store,Ethan François,26.0,Female,Switzerland,Home & Kitchen,2.0,79.69,2.0,28.65,1.37,Credit Card,Completed,0,4.0,9,17,0,224.82,Occasional,2024-12-06,2024-12-24,18,AEST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00141,web,CUST-001029,María Dubois,,ORD-PI4SE4KB,Web,María Dubois,64.0,,France,Books & Media,1.0,40.89,21.2,27.69,5223.0,PayPal,Completed,0,2.0,802,500,2,177.7,At Risk,2025-01-17,2025-01-18,1,EST,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00913,call centre,CUST-001221,Maria Smith,maria.smith777@gmai.com,ORD-I5QOJIVV,Call Center,Maria Smith,18.0,Prefer not to say,Germany,Home & Kitchen,2.0,113.78,14.1,18.47,9.477,Cash on Delivery,Completed,0,4.0,544,500,1,1439.56,New,2025-10-16,2025-11-05,20,EST,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00618,APP,CUST-000160,LÃ©a Reyes,la.reyes977@gmail.com,ORD-HXY7V5LH,Mobile App,Léa Reyes,28.0,,Japan,Books & Media,1.0,,0.08,,3.108,,Completed,0,2.0,505,5,0,744.07,Loyal,2026-03-22,2026-04-17,26,EST,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01930,Mobile App,CUST-000380, Lucas Dubois ,,ORD-F57YKW4A,Mobile App, Lucas Dubois ,5.0,,Switzerland,,,97.79,0.3,21.46,5992.0,Credit Card,Completed,0,1.0,0,20,2,1065.38,Occasional,2024-10-06,,,PST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01074,APP,CUST-000764,BjÃ¶rk Kowalski,bjrk.kowalski412@company.com,ORD-P7AODGWN,Mobile App,Björk Kowalski,-1.0,,Philippines,Electronics,1.0,105010.21,20.0,864.79,1.845,GCash,Shipped,0,5.0,852,19,4,44.37,,2024-02-19,2024-02-24,5,,legacy_excel_export,
GM-00113,Web ,CUST-000626,Isabella Wilson,isabella.wilson249@example..com,ORD-VR79YT1S,Web,Isabella Wilson,55.0,,Brazil,Fashion & Apparel,2.0,,2.3,162.56,0.319,Debit Card,Failed,,3.0,0,9,1,426.41,VIP,2025-04-26,2025-05-24,28,PHT,api_stream_v2,Some returns are recorded only in support tickets.
GM-01797,call centre,CUST-000437,Mateo Gonzales,mateo.gonzales234@company.com,ORD-BY9CNC1M,Call Center,Mateo Gonzales,41.0,Male,Philippines,Books & Media,1.0,3836.28,4.8,1362.01,,GCash,Returned/Refunded,,4.0,507,21,0,28.02,Loyal,2025-11-19,,,,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-00636,APP,CUST-000945,Ava Dela Cruz,ava.dela.cruz30@company.com,ORD-5XCQRMRL,Mobile App,Ava Dela Cruz,69.0,Female,Germany,Home & Kitchen,2.0,185.03,29.4,6.44,5.532,Bank Transfer,Pending,,2.0,410,2,0,1118.25,VIP,2025-04-03,2025-05-06,33,PST,api_stream_v2,Currency conversion not yet standardized.
GM-00522,web,CUST-001286,Ethan Santos,ethan.santos698@hotmail.com,ORD-0VZ89PUD,Web,Ethan Santos,120.0,Prefer not to say,Australia,Health & Beauty,2.0,204.53,7.4,45.66,7547.0,Debit Card,Completed,0,5.0,293,8,0,1479.11,At Risk,2025-05-12,2025-05-14,2,PST,batch_B_latin1,Duplicate order records possible due to API retry.
GM-01745,Partner API,CUST-000319,Ana Garcia,ana.garcia308@outlook.com,ORD-BKC3R4C8,Partner-API,Ana Garcia,23.0,Female,Brazil,Health & Beauty,1.0,197.11,19.3,,6.039,PayPal,Completed,0,4.0,339,21,1,1496.45,VIP,2024-01-16,2024-01-26,10,AEST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01657,in-store,CUST-000630,Zoë Tan,zo.tan979@example..com,ORD-7D2HKEU1,In-Store,Zoë Tan,24.0,Female,Australia,Sports & Fitness,2.0,247.69,,,4.854,GCash,Completed,0,2.0,663,19,1,935.28,Loyal,2024-07-13,2024-12-07,147,AEST,legacy_excel_export,Currency conversion not yet standardized.
GM-01170,call centre,CUST-000390,Nguyễn Gonzales,nguyn.gonzales85@outlook.com,ORD-L76CJP1F,Call Center,Nguyễn Gonzales,70.0,Female,Japan,Fashion & Apparel,5.0,40479.09,12.6,,4.05057656,Credit Card,Completed,0,,530,27,1,1419.27,At Risk,2025-04-16,2025-05-12,26,PST,batch_A_utf8,Dates came from mixed regional settings.
GM-01687,web,CUST-001306,Mia Garcia,mia.garcia267@yahoo.com,ORD-29I12SHX,Web,Mia Garcia,74.0,,Switzerland,Sports & Fitness,4.0,98.92,3.3,0.56,2.076,Cash on Delivery,Returned/Refunded,,,159,13,0,524.6,Occasional,,,,UTC+8,batch_A_utf8,Dates came from mixed regional settings.
GM-01943,Call Center,CUST-000619,Noah François,noah.franois808@hotmail.com,ORD-WST5Q2OI,Call Center,Noah François,60.0,,Switzerland,Fashion & Apparel,4.0,61.32,3.1,25.16,3.02,Unknown Card,Shipped,0,4.0,1086,19,2,1496.79,Loyal,2026-01-01,2026-01-03,2,UTC+8,api_stream_v2,Currency conversion not yet standardized.
GM-00638,partner-api,CUST-000570,Mateo Cruz,mateo.cruz647@example..com,ORD-3WQCNB6G,Partner-API,Mateo Cruz,71.0,,Canada,Fashion & Apparel,3.0,30755.83,0.06,764.71,5.828,Bank Transfer,Cancelled,0,3.0,73,3,0,142.65,Occasional,2024-08-06,2024-12-08,124,Europe/Zurich,batch_B_latin1,Dates came from mixed regional settings.
GM-01178,Mobile App,CUST-000007,Paulo Lee,paulo.lee813@gmai.com,ORD-F37D3TMZ,Mobile App,Paulo Lee,58.0,Female,Switzerland,Home & Kitchen,2.0,137.48,15.0,24.77,2.68,Apple Pay,Completed,0,2.0,396,11,,652.98,New,2025-03-16,2025-04-09,24,Europe/Zurich,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-00341,marketplace,CUST-001312, Olivia Johnson ,olivia.johnson823@example..com,ORD-F8HB3KOM,Marketplace, Olivia Johnson ,38.0,Female,Philippines,Sports & Fitness,2.0,7981.84,19.6,652.26,7.17,Credit Card,Completed,0,4.0,430,22,1,39.86,,2025-02-09,2025-09-16,219,JST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01277,APP,CUST-000212, Björk Nguyễn ,bjrk.nguyn565@yahoo.com,ORD-CD8QPW6J,Mobile App, Björk Nguyễn ,40.0,Male,France,Sports & Fitness,1.0,115.22,0.1,28.35,1896.0,Debit Card,Completed,0,3.0,140,17,0,866.68,Loyal,2025-10-04,,,America/New_York,legacy_excel_export,Currency conversion not yet standardized.
GM-01240,Partner API,CUST-000029,Mateo Schneider,,ORD-PIQDHCNE,Partner-API,Mateo Schneider,52.0,Prefer not to say,Philippines,Home & Kitchen,2.0,10436.61,1.2,16.63,5.432,Credit Card,Completed,0,4.0,321,15,1,0.0,At Risk,2026-01-05,2026-01-20,15,Europe/Zurich,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00686,in-store,CUST-001044,Søren François,sren.franois207@example..com,ORD-1MQRBP7T,In-Store,Søren François,,Male,United States,Home & Kitchen,2.0,120.73,7.2,5.63,12.86,GCash,Completed,0,3.0,346,2,0,279.22,At Risk,2024-05-12,2024-12-26,228,,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00680,Web ,CUST-000147,Đức Dubois,c.dubois796@example..com,ORD-MB590Q0R,Web,Đức Dubois,20.0,Female,Japan,Sports & Fitness,1.0,36079.43,5.7,2617.04,2887.0,GCash,Completed,0,1.0,427,17,0,921.7,Occasional,2024-05-23,2024-06-11,19,UTC+8,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00202,WEB,CUST-000920,Juan Johnson,juan.johnson247@outlook.com,ORD-9VHG9P01,Web,Juan Johnson,57.0,Female,Brazil,Fashion & Apparel,1.0,1342.95,35.8,14.11,5736.0,Debit Card,Completed,0,5.0,890,4,,1077.08,Loyal,2026-01-22,2026-02-03,12,America/New_York,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00825,Web ,CUST-000063,Liam Miller,liam.miller688@outlook.com,ORD-FCHKN3C7,Web,Liam Miller,60.0,Male,France,Health & Beauty,4.0,86.45,6.4,8.33,7.91,PayPal,Completed,,3.0,541,12,0,812.56,Loyal,,2024-10-10,,Asia/Manila,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-01174,Partner API,CUST-000958,MarÃ­a Nguyá»…n,mara.nguyn860@example..com,ORD-I5PWPP03,Partner-API,María Nguyễn,,Non-Binary,Japan,Books & Media,5.0,4802.8,4.3,1280.77,2.31,Cash on Delivery,Completed,,5.0,698,22,1,910.02,At Risk,2025-10-13,2025-11-13,31,GMT+1,batch_A_utf8,Currency conversion not yet standardized.
GM-00314,APP,CUST-001161,Søren Miller,sren.miller191@company.com,ORD-BSCP1YS8,Mobile App,Søren Miller,43.0,,Japan,Home & Kitchen,2.0,16107.14,3.8,3588.04,0.5,GCash,Completed,0,1.0,418,5,3,1268.45,Occasional,2025-06-23,2025-07-19,26,EST,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00074,Call Center,CUST-000851,Jürgen Kowalski,jrgen.kowalski521@hotmail.com,ORD-Q8JXLFIU,Call Center,Jürgen Kowalski,44.0,,Canada,Sports & Fitness,3.0,127.35,14.7,42.0,,Apple Pay,Completed,0,2.0,490,13,4,888.54,At Risk,2024-04-13,2024-04-19,6,PHT,batch_C_windows1252,Dates came from mixed regional settings.
GM-01953,partner-api,CUST-001341,,jrgen.cruz477@yahoo.com,ORD-PZ7FBYUJ,Partner-API,,60.0,,Philippines,Fashion & Apparel,1.0,256397.26,18.5,115.77,,Debit Card,Shipped,,3.0,618,2,0,16.67,VIP,2025-11-16,2025-12-05,19,America/New_York,api_stream_v2,Currency conversion not yet standardized.
GM-01763,Market Place,CUST-001346,François Santos,franois.santos727@example..com,ORD-KUWJDI6Q,Marketplace,François Santos,51.0,,Australia,Health & Beauty,2.0,88.21,1.0,20.18,1.474,Apple Pay,Failed,0,5.0,501,16,1,685.54,Loyal,2025-05-20,2025-05-24,4,AEST,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00614,Call Center,CUST-000291,FranÃ§ois Lee,franois.lee572@example..com,ORD-620R8AWO,Call Center,François Lee,78.0,,Germany,Sports & Fitness,1.0,,5.0,17.89,2.062,Apple Pay,Completed,0,2.0,362,20,3,493.37,VIP,2025-09-25,2025-12-10,76,EST,batch_B_latin1,Dates came from mixed regional settings.
GM-01198,Partner API,CUST-000379,Amina Nguyá»…n,amina.nguyn898@gmail.com,ORD-45G1REC7,Partner-API,Amina Nguyá»…n,0.0,,Canada,Books & Media,,45.2,34.0,2.91,6.35,PayPal,Returned/Refunded,,1.0,393,9,6,955.61,At Risk,2025-10-28,2025-12-04,37,Europe/Zurich,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00683,Web ,CUST-000470,Yuki Kowalski,yuki.kowalski846@yahoo.com,ORD-HI3D0R5D,Web,Yuki Kowalski,34.0,Female,Philippines,Health & Beauty,,428.53,2.3,1179.71,6.28,PayPal,Shipped,0,4.0,422,10,1,41.17,VIP,2026-03-03,2026-03-25,22,PST,batch_B_latin1,Currency conversion not yet standardized.
GM-00373,,CUST-000080,Björk Cruz,bjrk.cruz455@hotmail.com,ORD-ARJKC977,,Björk Cruz,,Female,France,Books & Media,1.0,24.07,0.0,0.35,5.959,Credit Card,Failed,0,5.0,959,23,0,155.42,New,2026-01-02,2026-02-04,33,EST,batch_B_latin1,"Merged from checkout, CRM, and support extracts."
